contractSymbol,strike,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark,sector,industry,grossMargins,targetLowPrice,recommendationKey,targetMedianPrice,currentPrice,targetMeanPrice,targetHighPrice,pegRatio,forwardPE,fiftyDayAverage,recommendationMean,recordTime
RTX220414C00109000,109.0,0.0,0.03,0.0,0.0,43.0,227,0.42969320312500003,False,2022-04-14,True,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00110000,110.0,0.0,0.01,-0.02,-66.66667,45.0,1299,0.42969320312500003,False,2022-04-14,True,0.005,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00111000,111.0,0.0,0.03,0.0,0.0,1.0,2,0.523442265625,False,2022-04-14,True,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00112000,112.0,0.0,0.03,0.0,0.0,45.0,43,0.5937540625000001,False,2022-04-14,True,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00115000,115.0,0.0,0.01,-0.02,-66.66667,3.0,4023,0.6875031250000001,False,2022-04-14,True,0.005,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00120000,120.0,0.0,0.01,0.0,0.0,8.0,376,0.937500625,False,2022-04-14,True,0.005,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00125000,125.0,0.0,0.03,0.0,0.0,1.0,424,1.3437532812499997,False,2022-04-14,True,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00130000,130.0,0.0,0.02,0.0,0.0,1.0,168,1.5312523437499999,False,2022-04-14,True,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00135000,135.0,0.0,0.03,0.0,0.0,50.0,497,1.8437507812499998,False,2022-04-14,True,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414C00140000,140.0,0.0,0.03,0.0,0.0,1.0,181,2.0937547656249995,False,2022-04-14,True,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00050000,50.0,0.0,0.02,0.0,0.0,1.0,1,4.875003906249999,False,2022-04-14,False,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00065000,65.0,0.0,0.15,0.0,0.0,,4,4.0468799414062495,False,2022-04-14,False,0.075,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00070000,70.0,0.0,0.03,0.0,0.0,1.0,16,2.8750028125,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00075000,75.0,0.0,0.07,0.0,0.0,2.0,22,2.6562533593750004,False,2022-04-14,False,0.035,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00080000,80.0,0.0,0.01,-0.02,-66.66667,12.0,212,1.75000125,False,2022-04-14,False,0.005,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00085000,85.0,0.0,0.02,-0.02,-66.66667,24.0,644,1.5000025,False,2022-04-14,False,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00086000,86.0,0.0,0.03,0.0,0.0,4.0,4,1.5000025,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00088000,88.0,0.0,0.02,0.0,0.0,1.0,1,1.2812535937499998,False,2022-04-14,False,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00089000,89.0,0.0,0.03,0.0,0.0,,20,1.2500037499999999,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00090000,90.0,0.0,0.01,0.01,33.333336,10.0,804,1.0625046875000002,False,2022-04-14,False,0.005,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00091000,91.0,0.0,0.02,0.0,0.0,3.0,28,1.0468797656250002,False,2022-04-14,False,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00092000,92.0,0.0,0.03,-0.04,-79.99999,1.0,77,1.0312548437500002,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00093000,93.0,0.0,0.03,0.0,0.0,48.0,155,0.9531254687499999,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00094000,94.0,0.0,0.03,0.0,0.0,8.0,73,0.87500125,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00095000,95.0,0.0,0.03,0.0,0.0,1.0,1585,0.79687703125,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00096000,96.0,0.0,0.01,-0.01,-50.0,16.0,870,0.6250037500000001,False,2022-04-14,False,0.005,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00097000,97.0,0.0,0.03,-0.02,-66.66667,6.0,216,0.64062859375,False,2022-04-14,False,0.015,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00098000,98.0,0.0,0.02,0.0,0.0,11.0,365,0.5312546875,False,2022-04-14,False,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00099000,99.0,0.0,0.02,-0.01,-50.0,4.0,320,0.507817421875,False,2022-04-14,False,0.01,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00100000,100.0,0.01,0.03,-0.02,-50.0,34.0,1193,0.45703667968750006,False,2022-04-14,False,0.02,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00101000,101.0,0.01,0.04,-0.05,-71.42857,16.0,319,0.39063109375,False,2022-04-14,False,0.025,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00102000,102.0,0.01,0.08,-0.08,-38.095238,31.0,368,0.35156898437499995,False,2022-04-14,False,0.045,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00103000,103.0,0.04,0.06,-0.38,-90.47619,60.0,349,0.22461712890624996,False,2022-04-14,False,0.05,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00104000,104.0,0.17,0.24,-0.74,-77.89474,587.0,35,0.21289849609375,False,2022-04-14,False,0.20500000000000002,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00105000,105.0,0.84,0.96,-1.05,-67.741936,14.0,288,0.32569033691406246,True,2022-04-14,False,0.8999999999999999,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00106000,106.0,1.3,1.98,0.0,0.0,6.0,8,0.5039112109375,True,2022-04-14,False,1.6400000000000001,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00107000,107.0,2.31,2.98,-2.4999998,-48.07692,1.0,5,0.649417568359375,True,2022-04-14,False,2.645,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00108000,108.0,3.75,4.0,0.0,0.0,5.0,1,0.7158231542968749,True,2022-04-14,False,3.875,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00109000,109.0,4.7,5.0,0.0,0.0,2.0,1,0.8183611914062499,True,2022-04-14,False,4.85,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00110000,110.0,5.6,6.0,0.0,0.0,1.0,16,0.8906260937499999,True,2022-04-14,False,5.8,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00115000,115.0,15.95,17.1,0.0,0.0,2.0,5,4.586918328857422,True,2022-04-14,False,16.525,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00120000,120.0,15.75,15.95,-1.5799999,-8.987486,3.0,14,1.876953740234375,True,2022-04-14,False,15.85,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
RTX220414P00130000,130.0,25.35,26.1,0.0,0.0,,3,2.4531288671875,True,2022-04-14,False,25.725,Industrials,Aerospace & Defense,0.19452000000000003,96,buy,110,104.55,110.5,125,1.33,18.025862,97.916,1.9,2022-04-14 11:12:24.127273
UPS220414C00115000,115.0,98.75,101.8,0.0,0.0,1.0,0,18.87207441497803,True,2022-04-14,True,100.275,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00120000,120.0,68.1,69.05,0.0,0.0,1.0,4,4.5117231103515625,True,2022-04-14,True,68.57499999999999,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00125000,125.0,86.5,88.65,0.0,0.0,,1,15.8608399307251,True,2022-04-14,True,87.575,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00145000,145.0,72.9,76.8,0.0,0.0,2.0,0,14.921387392883302,True,2022-04-14,True,74.85,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00150000,150.0,37.85,38.45,0.0,0.0,2.0,9,2.3437541406249993,True,2022-04-14,True,38.150000000000006,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00155000,155.0,63.1,66.55,0.0,0.0,200.0,0,13.23632985229492,True,2022-04-14,True,64.825,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00160000,160.0,58.0,61.8,0.0,0.0,40.0,1,12.4536154977417,True,2022-04-14,True,59.9,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00165000,165.0,53.0,56.35,0.0,0.0,90.0,0,11.599612125244143,True,2022-04-14,True,54.675,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00170000,170.0,18.1,18.6,-0.6499996,-3.4391515,5.0,13,1.0996138769531252,True,2022-04-14,True,18.35,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00175000,175.0,13.15,14.35,0.0,0.0,1.0,16,1.1259809326171877,True,2022-04-14,True,13.75,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00180000,180.0,8.05,8.4,-0.39999962,-4.2553153,1.0,128,0.6035195898437502,True,2022-04-14,True,8.225000000000001,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00182500,182.5,5.65,6.1,0.0,0.0,25.0,27,0.5585981640625001,True,2022-04-14,True,5.875,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00185000,185.0,3.15,3.4,0.6500001,16.666668,5.0,111,0.301764794921875,True,2022-04-14,True,3.275,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00187500,187.5,0.98,1.17,-0.86,-46.236557,108.0,392,0.198250205078125,True,2022-04-14,True,1.075,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00190000,190.0,0.08,0.11,-0.45000002,-81.818184,356.0,840,0.165047412109375,False,2022-04-14,True,0.095,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00192500,192.5,0.02,0.04,-0.080000006,-53.333336,158.0,712,0.24805439453125,False,2022-04-14,True,0.03,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00195000,195.0,0.02,0.05,-0.02,-50.0,97.0,786,0.3711000390625,False,2022-04-14,True,0.035,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00197500,197.5,0.01,0.02,-0.01,-33.333336,167.0,766,0.41797457031249996,False,2022-04-14,True,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00200000,200.0,0.0,0.01,-0.02,-66.66667,48.0,4978,0.4687553125,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00202500,202.5,0.0,0.01,0.01,50.0,1.0,256,0.51562984375,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00205000,205.0,0.0,0.01,0.01,50.0,78.0,1745,0.5937540625000001,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00207500,207.5,0.0,0.01,0.0,0.0,279.0,503,0.6562534375000001,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00210000,210.0,0.0,0.01,-0.01,-50.0,3.0,3216,0.73437765625,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00212500,212.5,0.0,0.01,0.0,0.0,11.0,83,0.8125018749999999,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00215000,215.0,0.0,0.03,-0.010000002,-14.285716,2.0,505,0.98437515625,False,2022-04-14,True,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00217500,217.5,0.0,0.02,0.04,400.0,3.0,400,1.000005,False,2022-04-14,True,0.01,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00220000,220.0,0.0,0.03,0.02,200.0,13.0,4115,1.125004375,False,2022-04-14,True,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00222500,222.5,0.0,0.12,0.0,0.0,14.0,554,1.40625296875,False,2022-04-14,True,0.06,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00225000,225.0,0.0,0.01,0.0,0.0,3.0,975,1.125004375,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00227500,227.5,0.0,0.02,0.0,0.0,3.0,184,1.2812535937499998,False,2022-04-14,True,0.01,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00230000,230.0,0.0,0.01,0.0,0.0,30.0,4390,1.2500037499999999,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00232500,232.5,0.0,0.5,0.0,0.0,19.0,288,2.1171922070312497,False,2022-04-14,True,0.25,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00235000,235.0,0.0,0.01,0.0,0.0,2.0,54,1.3750031249999999,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00237500,237.5,0.0,0.5,0.0,0.0,3.0,13,2.28906677734375,False,2022-04-14,True,0.25,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00240000,240.0,0.0,0.02,0.0,0.0,1.0,4933,1.5937520312499998,False,2022-04-14,True,0.01,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00245000,245.0,0.0,0.5,0.0,0.0,2.0,25,2.535159912109375,False,2022-04-14,True,0.25,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00250000,250.0,0.0,0.01,0.0,0.0,328.0,1193,1.75000125,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00255000,255.0,0.0,0.5,0.0,0.0,3.0,3,2.847659130859375,False,2022-04-14,True,0.25,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00260000,260.0,0.0,0.01,0.0,0.0,6.0,903,1.9375003125,False,2022-04-14,True,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00265000,265.0,0.0,1.73,0.0,0.0,,2,3.8886721533203126,False,2022-04-14,True,0.865,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00270000,270.0,0.0,0.03,0.0,0.0,2.0,484,2.3750040624999995,False,2022-04-14,True,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00280000,280.0,0.0,0.19,0.0,0.0,40.0,70,3.13281466796875,False,2022-04-14,True,0.095,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00290000,290.0,0.0,0.04,0.0,0.0,10.0,75,2.8750028125,False,2022-04-14,True,0.02,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00295000,295.0,0.0,0.5,0.0,0.0,,10,3.93750015625,False,2022-04-14,True,0.25,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00300000,300.0,0.0,0.11,0.0,0.0,1.0,123,3.3828140429687497,False,2022-04-14,True,0.055,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00310000,310.0,0.0,0.04,0.0,0.0,10.0,229,3.2500018749999997,False,2022-04-14,True,0.02,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00320000,320.0,0.0,0.03,0.0,0.0,14.0,496,3.3437516406249994,False,2022-04-14,True,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00330000,330.0,0.0,0.19,0.0,0.0,40.0,40,4.2187547265625,False,2022-04-14,True,0.095,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00340000,340.0,0.0,0.19,0.0,0.0,130.0,80,4.406254492187499,False,2022-04-14,True,0.095,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414C00350000,350.0,0.0,0.03,0.0,0.0,10.0,230,3.843750390625,False,2022-04-14,True,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00090000,90.0,0.0,0.19,0.0,0.0,165.0,314,5.7812527734375,False,2022-04-14,False,0.095,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00095000,95.0,0.0,0.19,0.0,0.0,1.0,19,5.390628261718749,False,2022-04-14,False,0.095,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00100000,100.0,0.0,0.01,0.0,0.0,30.0,100,3.750000625,False,2022-04-14,False,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00105000,105.0,0.0,0.09,0.0,0.0,320.0,184,4.2812546484375,False,2022-04-14,False,0.045,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00110000,110.0,0.0,0.01,0.0,0.0,153.0,395,3.2500018749999997,False,2022-04-14,False,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00115000,115.0,0.0,0.03,0.0,0.0,8.0,89,3.281251796875,False,2022-04-14,False,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00120000,120.0,0.0,0.01,0.0,0.0,40.0,124,2.750003125,False,2022-04-14,False,0.005,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00125000,125.0,0.0,0.03,0.0,0.0,11.0,248,2.750003125,False,2022-04-14,False,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00130000,130.0,0.0,0.5,0.0,0.0,40.0,413,3.5468761328125,False,2022-04-14,False,0.25,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
UPS220414P00135000,135.0,0.0,0.03,0.0,0.0,10.0,547,2.281254296875,False,2022-04-14,False,0.015,Industrials,Integrated Freight & Logistics,0.27616,150,buy,246,188.19,241.36,275,1.05,13.960683,211.0564,2.3,2022-04-14 11:12:29.387070
