contractSymbol,strike,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark,sector,industry,grossMargins,targetLowPrice,recommendationKey,targetMedianPrice,currentPrice,targetMeanPrice,targetHighPrice,pegRatio,forwardPE,fiftyDayAverage,recommendationMean,recordTime
INTC220414C00043500,43.5,0.0,0.0,0.0,0.0,,7,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00044000,44.0,0.0,0.0,0.0,0.0,2.0,32,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00044500,44.5,0.0,0.0,0.0,0.0,1.0,9,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00045000,45.0,0.0,0.0,0.0,0.0,16.0,27305,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00045500,45.5,0.0,0.0,0.0,0.0,2.0,69,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00046000,46.0,0.0,0.0,0.0,0.0,33.0,65,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00046500,46.5,0.0,0.0,0.0,0.0,17.0,334,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00047000,47.0,0.0,0.0,0.0,0.0,86.0,676,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00047500,47.5,0.0,0.0,0.0,0.0,513.0,31064,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00048000,48.0,0.0,0.0,0.0,0.0,270.0,27791,1.0000000000000003e-05,True,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00048500,48.5,0.0,0.0,0.0,0.0,597.0,1254,0.015634843750000002,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00049000,49.0,0.0,0.0,0.0,0.0,1128.0,4160,0.0312596875,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00049500,49.5,0.0,0.0,0.0,0.0,451.0,1313,0.062509375,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00050000,50.0,0.0,0.0,0.0,0.0,4405.0,48122,0.062509375,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00050500,50.5,0.0,0.0,0.0,0.0,94.0,1987,0.062509375,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00051000,51.0,0.0,0.0,0.0,0.0,134.0,4786,0.12500875,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00052000,52.0,0.0,0.0,0.0,0.0,741.0,7174,0.12500875,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00052500,52.5,0.0,0.0,0.0,0.0,278.0,20911,0.12500875,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00053000,53.0,0.0,0.0,0.0,0.0,360.0,2028,0.12500875,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00054000,54.0,0.0,0.0,0.0,0.0,107.0,8846,0.2500075,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00055000,55.0,0.0,0.0,0.0,0.0,735.0,21289,0.2500075,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00056000,56.0,0.0,0.0,0.0,0.0,57.0,4835,0.2500075,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00057500,57.5,0.0,0.0,0.0,0.0,53.0,15384,0.2500075,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00060000,60.0,0.0,0.0,0.0,0.0,46.0,19175,0.2500075,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00062500,62.5,0.0,0.0,0.0,0.0,26.0,3421,0.500005,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00065000,65.0,0.0,0.0,0.0,0.0,7.0,5365,0.500005,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00070000,70.0,0.0,0.0,0.0,0.0,2.0,6906,0.500005,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00075000,75.0,0.0,0.0,0.0,0.0,27.0,14680,0.500005,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414C00080000,80.0,0.0,0.0,0.0,0.0,6.0,3154,0.500005,False,2022-04-14,True,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00025000,25.0,0.0,0.0,0.0,0.0,3.0,307,0.500005,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00027500,27.5,0.0,0.0,0.0,0.0,1.0,2434,0.500005,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00030000,30.0,0.0,0.0,0.0,0.0,1.0,724,0.500005,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00032500,32.5,0.0,0.0,0.0,0.0,5.0,1167,0.500005,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00035000,35.0,0.0,0.0,0.0,0.0,12.0,1920,0.500005,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00037500,37.5,0.0,0.0,0.0,0.0,2.0,16784,0.500005,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00038000,38.0,0.0,0.0,0.0,0.0,3.0,51,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00039000,39.0,0.0,0.0,0.0,0.0,2.0,19,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00040000,40.0,0.0,0.0,0.0,0.0,245.0,10218,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00041000,41.0,0.0,0.0,0.0,0.0,10.0,203,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00041500,41.5,0.0,0.0,0.0,0.0,4.0,80,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00042000,42.0,0.0,0.0,0.0,0.0,10.0,65,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00042500,42.5,0.0,0.0,0.0,0.0,50.0,10727,0.2500075,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00043000,43.0,0.0,0.0,0.0,0.0,15.0,187,0.12500875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00043500,43.5,0.0,0.0,0.0,0.0,3.0,265,0.12500875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00044000,44.0,0.0,0.0,0.0,0.0,67.0,1520,0.12500875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00044500,44.5,0.0,0.0,0.0,0.0,35.0,419,0.12500875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00045000,45.0,0.0,0.0,0.0,0.0,208.0,24226,0.12500875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00045500,45.5,0.0,0.0,0.0,0.0,449.0,682,0.12500875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00046000,46.0,0.0,0.0,0.0,0.0,883.0,1152,0.062509375,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00046500,46.5,0.0,0.0,0.0,0.0,1162.0,1366,0.062509375,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00047000,47.0,0.0,0.0,0.0,0.0,485.0,1742,0.0312596875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00047500,47.5,0.0,0.0,0.0,0.0,626.0,28691,0.0312596875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00048000,48.0,0.0,0.0,0.0,0.0,416.0,26823,0.007822421875,False,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00048500,48.5,0.0,0.0,0.0,0.0,731.0,3213,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00049000,49.0,0.0,0.0,0.0,0.0,174.0,1579,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00049500,49.5,0.0,0.0,0.0,0.0,72.0,1237,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00050000,50.0,0.0,0.0,0.0,0.0,190.0,27684,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00050500,50.5,0.0,0.0,0.0,0.0,60.0,2879,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00051000,51.0,0.0,0.0,0.0,0.0,25.0,1485,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00052000,52.0,0.0,0.0,0.0,0.0,14.0,1366,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00052500,52.5,0.0,0.0,0.0,0.0,7.0,5914,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00053000,53.0,0.0,0.0,0.0,0.0,30.0,509,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00054000,54.0,0.0,0.0,0.0,0.0,30.0,268,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00055000,55.0,0.0,0.0,0.0,0.0,13.0,3253,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00056000,56.0,0.0,0.0,0.0,0.0,2.0,55,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00057500,57.5,0.0,0.0,0.0,0.0,24.0,968,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00060000,60.0,0.0,0.0,0.0,0.0,10.0,307,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00062500,62.5,0.0,0.0,0.0,0.0,11.0,169,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00065000,65.0,0.0,0.0,0.0,0.0,2.0,226,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00070000,70.0,0.0,0.0,0.0,0.0,10.0,5,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00075000,75.0,0.0,0.0,0.0,0.0,2.0,8,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
INTC220414P00080000,80.0,0.0,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,2022-04-14,False,0.0,Technology,Semiconductors,0.55445,40,hold,55,48.13,55.02,80,3.18,13.008108,48.1774,2.9,2022-04-06 08:08:19.464200
ACN220408C00300000,300.0,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00305000,305.0,0.0,0.0,0.0,0.0,3.0,12,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00310000,310.0,0.0,0.0,0.0,0.0,1.0,11,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00315000,315.0,0.0,0.0,0.0,0.0,1.0,28,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00320000,320.0,0.0,0.0,0.0,0.0,3.0,25,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00322500,322.5,0.0,0.0,0.0,0.0,,12,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00325000,325.0,0.0,0.0,0.0,0.0,4.0,75,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00327500,327.5,0.0,0.0,0.0,0.0,,3,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00330000,330.0,0.0,0.0,0.0,0.0,11.0,59,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00332500,332.5,0.0,0.0,0.0,0.0,2.0,14,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00335000,335.0,0.0,0.0,0.0,0.0,3.0,73,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00340000,340.0,0.0,0.0,0.0,0.0,7.0,215,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00342500,342.5,0.0,0.0,0.0,0.0,6.0,98,1.0000000000000003e-05,True,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00345000,345.0,0.0,0.0,0.0,0.0,22.0,198,0.015634843750000002,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00347500,347.5,0.0,0.0,0.0,0.0,8.0,132,0.0312596875,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00350000,350.0,0.0,0.0,0.0,0.0,69.0,181,0.062509375,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00352500,352.5,0.0,0.0,0.0,0.0,10.0,67,0.062509375,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00355000,355.0,0.0,0.0,0.0,0.0,41.0,109,0.062509375,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00360000,360.0,0.0,0.0,0.0,0.0,11.0,26,0.12500875,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00365000,365.0,0.0,0.0,0.0,0.0,1.0,51,0.12500875,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00370000,370.0,0.0,0.0,0.0,0.0,1.0,2,0.2500075,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00375000,375.0,0.0,0.0,0.0,0.0,15.0,34,0.2500075,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00385000,385.0,0.0,0.0,0.0,0.0,1.0,5,0.2500075,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00390000,390.0,0.0,0.0,0.0,0.0,,6,0.2500075,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408C00395000,395.0,0.0,0.0,0.0,0.0,9.0,13,0.2500075,False,2022-04-08,True,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00220000,220.0,0.0,0.0,0.0,0.0,,19,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00240000,240.0,0.0,0.0,0.0,0.0,1.0,21,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00250000,250.0,0.0,0.0,0.0,0.0,,4,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00255000,255.0,0.0,0.0,0.0,0.0,2.0,2,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00260000,260.0,0.0,0.0,0.0,0.0,6.0,60,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00265000,265.0,0.0,0.0,0.0,0.0,,5,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00270000,270.0,0.0,0.0,0.0,0.0,10.0,10,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00275000,275.0,0.0,0.0,0.0,0.0,10.0,21,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00280000,280.0,0.0,0.0,0.0,0.0,10.0,11,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00285000,285.0,0.0,0.0,0.0,0.0,42.0,49,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
ACN220408P00290000,290.0,0.0,0.0,0.0,0.0,113.0,117,0.500005,False,2022-04-08,False,0.0,Technology,Information Technology Services,0.32298002000000003,342,buy,390,342.82,402.55,475,2.51,31.08069,328.6352,2.1,2022-04-06 08:08:28.138642
